Data Number, standing (0) sitting(1) unknown (2), Nose x, Nose y, Nose score, Neck x, Neck y, Neck score, RShoulder x, RShoulder y, RShoulder score, RElbow x, RElbow y, RElbow score, RWrist x, RWrist y, RWrist score, LShoulder x, LShoulder y, LShoulder score, LElbow x, LElbow y, LElbow score, LWrist x, LWrist y, LWrist score, RHip x, RHip y, RHip score, RKnee x, RKnee y, RKnee score, RAnkle x, RAnkle y, RAnkle score, LHip x, LHip y, LHip score, LKnee x, LKnee y, LKnee score, LAnkle x, LAnkle y, LAnkle score, REye x, REye y, REye score, LEye x, LEye y, LEye score, REar x, REar y, REar score, LEar x, LEar y, LEar score, Background x, Background y, Background score
10, 0, 0.309375, 0.12083333333333333, 0.8073001503944397, 0.321875, 0.24166666666666667, 0.7757520079612732, 0.2625, 0.25, 0.657816469669342, 0.296875, 0.3625, 0.7221736907958984, 0.384375, 0.35, 0.49867677688598633, 0.378125, 0.23333333333333334, 0.7293829321861267, 0.4125, 0.3541666666666667, 0.7471440434455872, 0.44375, 0.2791666666666667, 0.7649912238121033, 0.30625, 0.4791666666666667, 0.46618330478668213, 0.296875, 0.6875, 0.20670950412750244, 0.30625, 0.8583333333333333, 0.15175984799861908, 0.384375, 0.4666666666666667, 0.14919593930244446, 0.4125, 0.6916666666666667, 0.6759694814682007, 0.428125, 0.8875, 0.5726991295814514, 0.29375, 0.10833333333333334, 0.863435685634613, 0.31875, 0.10833333333333334, 0.8584059476852417, 0.275, 0.13333333333333333, 0.7518895268440247, 0.334375, 0.125, 0.7357475161552429, -1, -1, 0
11, 0, 0.41875, 0.14166666666666666, 0.8310691714286804, 0.45, 0.22916666666666666, 0.7044918537139893, 0.4, 0.24166666666666667, 0.6064620018005371, 0.296875, 0.25833333333333336, 0.6642729640007019, 0.246875, 0.175, 0.58126300573349, 0.5, 0.225, 0.5912386775016785, 0.5375, 0.3541666666666667, 0.7728567123413086, 0.55, 0.4583333333333333, 0.745665967464447, 0.409375, 0.4708333333333333, 0.34409385919570923, 0.409375, 0.6708333333333333, 0.6143509745597839, 0.41875, 0.8333333333333334, 0.6176474094390869, 0.484375, 0.4625, 0.34011417627334595, 0.5125, 0.6958333333333333, 0.47556132078170776, 0.534375, 0.8875, 0.33893483877182007, 0.409375, 0.12916666666666668, 0.8024482727050781, 0.43125, 0.125, 0.856799840927124, -1, -1, 0, 0.459375, 0.14583333333333334, 0.7997424602508545, -1, -1, 0
12, 0, 0.434375, 0.1375, 0.8028361201286316, 0.4375, 0.24166666666666667, 0.6909211277961731, 0.378125, 0.25416666666666665, 0.6762264966964722, 0.3625, 0.37083333333333335, 0.7535398006439209, 0.359375, 0.49166666666666664, 0.8118308782577515, 0.484375, 0.225, 0.5094572305679321, 0.503125, 0.3625, 0.6334346532821655, 0.509375, 0.48333333333333334, 0.7163922786712646, 0.39375, 0.4791666666666667, 0.5123068690299988, 0.40625, 0.6708333333333333, 0.7378455996513367, 0.421875, 0.8333333333333334, 0.612859308719635, 0.465625, 0.48333333333333334, 0.5278143882751465, 0.46875, 0.6791666666666667, 0.7223191261291504, 0.4625, 0.8291666666666667, 0.6441869139671326, 0.421875, 0.12083333333333333, 0.8187404274940491, 0.44375, 0.125, 0.8510173559188843, 0.403125, 0.1375, 0.8581645488739014, 0.45625, 0.14166666666666666, 0.7674669623374939, -1, -1, 0
13, 0, 0.3625, 0.125, 0.7686208486557007, 0.3875, 0.24166666666666667, 0.7572318315505981, 0.328125, 0.25833333333333336, 0.7380762100219727, 0.315625, 0.39166666666666666, 0.740413248538971, 0.303125, 0.5, 0.7727574110031128, 0.4375, 0.22916666666666666, 0.6967741847038269, 0.471875, 0.3625, 0.7829881310462952, 0.475, 0.4791666666666667, 0.6771154999732971, 0.346875, 0.5, 0.5096796751022339, 0.359375, 0.6833333333333333, 0.5452952980995178, 0.365625, 0.8416666666666667, 0.22277593612670898, 0.421875, 0.5, 0.4569217562675476, 0.453125, 0.6666666666666666, 0.5381638407707214, 0.49375, 0.8541666666666666, 0.46243706345558167, 0.35, 0.1125, 0.7663248777389526, 0.375, 0.1125, 0.7970006465911865, 0.334375, 0.12916666666666668, 0.6938937902450562, 0.39375, 0.13333333333333333, 0.7539516687393188, -1, -1, 0
14, 0, 0.503125, 0.11666666666666667, 0.8812947869300842, 0.490625, 0.24583333333333332, 0.7574358582496643, 0.43125, 0.225, 0.6608892679214478, 0.43125, 0.35, 0.7338680028915405, 0.503125, 0.32916666666666666, 0.5448634624481201, 0.54375, 0.25833333333333336, 0.7442865967750549, 0.55, 0.38333333333333336, 0.22339370846748352, 0.540625, 0.37083333333333335, 0.13187502324581146, 0.453125, 0.49166666666666664, 0.4053986072540283, 0.403125, 0.6958333333333333, 0.6543079018592834, 0.353125, 0.9083333333333333, 0.5183899998664856, 0.5125, 0.5041666666666667, 0.4459267258644104, 0.509375, 0.7041666666666667, 0.6199044585227966, 0.484375, 0.875, 0.4071841537952423, 0.4875, 0.10416666666666667, 0.8589065670967102, 0.515625, 0.10833333333333334, 0.9173299670219421, 0.46875, 0.12916666666666668, 0.8024578094482422, 0.528125, 0.13333333333333333, 0.7024857997894287, -1, -1, 0
15, 0, 0.584375, 0.10416666666666667, 0.7677997350692749, 0.5875, 0.2375, 0.6955720782279968, 0.546875, 0.23333333333333334, 0.6011371612548828, 0.4875, 0.29583333333333334, 0.411317378282547, 0.45, 0.30416666666666664, 0.3151552379131317, 0.63125, 0.24166666666666667, 0.5370364785194397, 0.540625, 0.32083333333333336, 0.7431244850158691, 0.475, 0.3125, 0.5205591320991516, 0.53125, 0.49166666666666664, 0.37616780400276184, 0.4875, 0.6916666666666667, 0.48232173919677734, 0.5, 0.8583333333333333, 0.5666345357894897, 0.584375, 0.49166666666666664, 0.26402461528778076, 0.6375, 0.6958333333333333, 0.21535906195640564, -1, -1, 0, 0.575, 0.0875, 0.8016021847724915, 0.6, 0.09583333333333334, 0.8335559368133545, 0.55625, 0.1125, 0.42168503999710083, 0.625, 0.12083333333333333, 0.7938774228096008, -1, -1, 0
16, 0, 0.48125, 0.14166666666666666, 0.8545118570327759, 0.49375, 0.24583333333333332, 0.6743539571762085, 0.45, 0.24583333333333332, 0.6529218554496765, 0.428125, 0.3333333333333333, 0.3108018636703491, 0.403125, 0.325, 0.11808239668607712, 0.53125, 0.25, 0.5823360681533813, 0.50625, 0.3541666666666667, 0.8546363115310669, 0.434375, 0.3375, 0.5318279266357422, 0.44375, 0.4791666666666667, 0.48465538024902344, 0.459375, 0.6666666666666666, 0.6656812429428101, 0.478125, 0.8375, 0.7360755205154419, 0.5, 0.4791666666666667, 0.38773950934410095, 0.521875, 0.6791666666666667, 0.6729904413223267, 0.534375, 0.85, 0.5641494989395142, 0.46875, 0.125, 0.8496664762496948, 0.49375, 0.125, 0.8765045404434204, 0.45625, 0.14166666666666666, 0.6324580907821655, 0.5125, 0.14166666666666666, 0.7914385795593262, -1, -1, 0
17, 0, 0.459375, 0.175, 0.8043491840362549, 0.515625, 0.24166666666666667, 0.637881338596344, 0.496875, 0.25, 0.5798477530479431, 0.428125, 0.30833333333333335, 0.5944851040840149, 0.353125, 0.3458333333333333, 0.6997920870780945, 0.53125, 0.2375, 0.5709463357925415, 0.584375, 0.3458333333333333, 0.7646231651306152, 0.58125, 0.4708333333333333, 0.7105538249015808, 0.5375, 0.475, 0.5004952549934387, 0.53125, 0.6625, 0.6927173137664795, 0.5375, 0.825, 0.7105583548545837, 0.575, 0.4708333333333333, 0.25595399737358093, 0.596875, 0.6708333333333333, 0.6801321506500244, 0.621875, 0.85, 0.5331153869628906, 0.45, 0.1625, 0.8101993203163147, 0.471875, 0.15416666666666667, 0.8335235118865967, -1, -1, 0, 0.503125, 0.1625, 0.7111660242080688, -1, -1, 0
18, 0, 0.521875, 0.12916666666666668, 0.7841066718101501, 0.54375, 0.20833333333333334, 0.6048984527587891, 0.515625, 0.19583333333333333, 0.34366050362586975, 0.465625, 0.19166666666666668, 0.16792930662631989, 0.428125, 0.15416666666666667, 0.25967028737068176, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.515625, 0.38333333333333336, 0.14363247156143188, 0.5, 0.6666666666666666, 0.5064945816993713, 0.5, 0.8333333333333334, 0.6634178161621094, 0.546875, 0.38333333333333336, 0.11945603042840958, 0.571875, 0.6916666666666667, 0.5747627019882202, 0.59375, 0.8583333333333333, 0.45037734508514404, 0.521875, 0.1125, 0.7879267334938049, 0.5375, 0.12083333333333333, 0.8808423280715942, -1, -1, 0, 0.565625, 0.14583333333333334, 0.8383585810661316, -1, -1, 0
19, 0, 0.446875, 0.15, 0.7885910272598267, 0.509375, 0.23333333333333334, 0.641055166721344, 0.54375, 0.225, 0.4770832061767578, -1, -1, 0, -1, -1, 0, 0.475, 0.24166666666666667, 0.595390260219574, 0.471875, 0.37916666666666665, 0.7346532940864563, 0.465625, 0.48333333333333334, 0.641671895980835, 0.53125, 0.4666666666666667, 0.34106382727622986, 0.446875, 0.6541666666666667, 0.15497291088104248, 0.43125, 0.8916666666666667, 0.5383394956588745, 0.5, 0.4708333333333333, 0.34473708271980286, 0.525, 0.6916666666666667, 0.4456035792827606, 0.53125, 0.8458333333333333, 0.3354716897010803, 0.44375, 0.12916666666666668, 0.7011871337890625, 0.459375, 0.13333333333333333, 0.8015753030776978, -1, -1, 0, 0.496875, 0.14583333333333334, 0.7965579032897949, -1, -1, 0
20, 0, 0.5, 0.1875, 0.5736221075057983, 0.4375, 0.24583333333333332, 0.3717544376850128, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.390625, 0.24583333333333332, 0.3388376533985138, 0.371875, 0.37916666666666665, 0.16538535058498383, 0.371875, 0.4875, 0.3180655837059021, 0.4375, 0.4666666666666667, 0.10816662013530731, -1, -1, 0, -1, -1, 0, 0.4, 0.475, 0.13755352795124054, -1, -1, 0, -1, -1, 0, 0.49375, 0.175, 0.723285436630249, -1, -1, 0, 0.4625, 0.175, 0.7642896175384521, -1, -1, 0, -1, -1, 0
21, 0, 0.509375, 0.18333333333333332, 0.6112817525863647, 0.434375, 0.24166666666666667, 0.7572973966598511, 0.471875, 0.25833333333333336, 0.5404810309410095, 0.521875, 0.37916666666666665, 0.48722028732299805, 0.5625, 0.32083333333333336, 0.3535813093185425, 0.396875, 0.22083333333333333, 0.6685481667518616, 0.346875, 0.3333333333333333, 0.5443849563598633, 0.353125, 0.4166666666666667, 0.35989004373550415, 0.425, 0.4583333333333333, 0.4375072717666626, 0.434375, 0.5958333333333333, 0.1376725137233734, 0.428125, 0.8375, 0.31426841020584106, 0.371875, 0.44583333333333336, 0.5276801586151123, 0.35625, 0.6458333333333334, 0.4413546919822693, 0.315625, 0.825, 0.15772491693496704, 0.503125, 0.17083333333333334, 0.7193040251731873, -1, -1, 0, 0.471875, 0.175, 0.7974461317062378, -1, -1, 0, -1, -1, 0
22, 0, 0.55625, 0.14166666666666666, 0.8755093216896057, 0.55625, 0.25, 0.6992097496986389, 0.503125, 0.25416666666666665, 0.7376396059989929, 0.4875, 0.3625, 0.6486600637435913, 0.4625, 0.4708333333333333, 0.8010351657867432, 0.6, 0.24166666666666667, 0.5193812847137451, 0.628125, 0.2916666666666667, 0.581565797328949, 0.665625, 0.3375, 0.6099483966827393, 0.496875, 0.4708333333333333, 0.5407761931419373, 0.471875, 0.6583333333333333, 0.7382391691207886, 0.4625, 0.8166666666666667, 0.6901708841323853, 0.55625, 0.475, 0.40240582823753357, 0.575, 0.6708333333333333, 0.6625344753265381, 0.575, 0.8291666666666667, 0.4998610317707062, 0.54375, 0.12916666666666668, 0.8327609300613403, 0.56875, 0.13333333333333333, 0.8885444402694702, 0.528125, 0.14583333333333334, 0.7688711881637573, 0.584375, 0.15416666666666667, 0.7877407073974609, -1, -1, 0
23, 0, 0.459375, 0.12083333333333333, 0.8426463007926941, 0.459375, 0.24583333333333332, 0.7291692495346069, 0.39375, 0.24166666666666667, 0.6887646317481995, 0.334375, 0.36666666666666664, 0.6730982065200806, 0.3375, 0.45, 0.7228189706802368, 0.51875, 0.25416666666666665, 0.6875156760215759, 0.565625, 0.37083333333333335, 0.7557242512702942, 0.559375, 0.44166666666666665, 0.6131017208099365, 0.415625, 0.5041666666666667, 0.4361209571361542, 0.39375, 0.7208333333333333, 0.7619931101799011, 0.440625, 0.8791666666666667, 0.6146472692489624, 0.484375, 0.5083333333333333, 0.4526059925556183, 0.5125, 0.7125, 0.6749172806739807, 0.48125, 0.875, 0.46694180369377136, 0.44375, 0.10416666666666667, 0.8893594741821289, 0.46875, 0.10833333333333334, 0.8464450240135193, 0.421875, 0.12916666666666668, 0.7466485500335693, 0.484375, 0.12916666666666668, 0.6815937757492065, -1, -1, 0
24, 0, 0.478125, 0.11666666666666667, 0.7998733520507812, 0.478125, 0.22916666666666666, 0.6114259958267212, 0.425, 0.225, 0.44600844383239746, 0.39375, 0.17083333333333334, 0.43639513850212097, 0.365625, 0.1, 0.3830621540546417, 0.534375, 0.225, 0.6383207440376282, 0.596875, 0.3333333333333333, 0.6674692630767822, 0.58125, 0.375, 0.632134199142456, 0.446875, 0.4791666666666667, 0.3575679361820221, 0.440625, 0.6958333333333333, 0.7032594680786133, 0.465625, 0.8875, 0.7051518559455872, 0.51875, 0.4708333333333333, 0.1844499111175537, 0.50625, 0.6791666666666667, 0.44116461277008057, 0.490625, 0.8458333333333333, 0.30709144473075867, 0.4625, 0.1, 0.8449126482009888, 0.4875, 0.10416666666666667, 0.8725469708442688, 0.44375, 0.125, 0.7989939451217651, 0.503125, 0.125, 0.7453241944313049, -1, -1, 0
25, 0, 0.478125, 0.17916666666666667, 0.7946078777313232, 0.475, 0.2875, 0.58331298828125, 0.41875, 0.2791666666666667, 0.4533649981021881, 0.38125, 0.23333333333333334, 0.42336317896842957, 0.346875, 0.16666666666666666, 0.12238651514053345, 0.534375, 0.275, 0.5601932406425476, 0.61875, 0.17083333333333334, 0.47410333156585693, 0.578125, 0.058333333333333334, 0.3472306728363037, 0.425, 0.5666666666666667, 0.3492695689201355, 0.384375, 0.75, 0.7655636072158813, 0.453125, 0.9, 0.49551400542259216, 0.5, 0.5541666666666667, 0.3084133565425873, 0.55, 0.7291666666666666, 0.47866061329841614, 0.490625, 0.9, 0.3584428131580353, 0.4625, 0.1625, 0.8296462297439575, 0.490625, 0.16666666666666666, 0.8273690938949585, 0.44375, 0.1875, 0.7844042778015137, 0.509375, 0.1875, 0.7120558023452759, -1, -1, 0
26, 0, 0.390625, 0.12916666666666668, 0.8543471097946167, 0.390625, 0.225, 0.7335337996482849, 0.3375, 0.22916666666666666, 0.7019461989402771, 0.259375, 0.31666666666666665, 0.7059911489486694, 0.325, 0.4166666666666667, 0.7361042499542236, 0.440625, 0.225, 0.573888897895813, 0.50625, 0.24166666666666667, 0.7613334059715271, 0.578125, 0.25833333333333336, 0.670082151889801, 0.36875, 0.425, 0.3204900026321411, 0.3625, 0.6791666666666667, 0.5097342133522034, 0.3625, 0.8708333333333333, 0.3725689649581909, 0.440625, 0.4375, 0.10223566740751266, -1, -1, 0, -1, -1, 0, 0.375, 0.1125, 0.7644625902175903, 0.4, 0.1125, 0.7460707426071167, 0.35625, 0.1375, 0.8279244303703308, 0.4125, 0.12916666666666668, 0.6211727857589722, -1, -1, 0
27, 0, -1, -1, 0, 0.440625, 0.21666666666666667, 0.7240344882011414, 0.5, 0.225, 0.6216541528701782, 0.54375, 0.32916666666666666, 0.3440163731575012, 0.553125, 0.2875, 0.6486385464668274, 0.38125, 0.20416666666666666, 0.7401686906814575, 0.359375, 0.35833333333333334, 0.7814293503761292, 0.35625, 0.4708333333333333, 0.5220779776573181, 0.4625, 0.4708333333333333, 0.3941897451877594, 0.459375, 0.6875, 0.08146727085113525, 0.453125, 0.8708333333333333, 0.16809317469596863, 0.403125, 0.4708333333333333, 0.4535914361476898, 0.365625, 0.6625, 0.21706196665763855, 0.365625, 0.9, 0.09719963371753693, -1, -1, 0, -1, -1, 0, 0.478125, 0.12916666666666668, 0.8164031505584717, 0.421875, 0.125, 0.8303502202033997, -1, -1, 0
28, 0, -1, -1, 0, 0.50625, 0.3375, 0.7505394816398621, 0.54375, 0.32083333333333336, 0.583095371723175, -1, -1, 0, -1, -1, 0, 0.465625, 0.35833333333333334, 0.6464313864707947, 0.46875, 0.49166666666666664, 0.7208431363105774, 0.453125, 0.6, 0.6169363856315613, 0.58125, 0.4791666666666667, 0.1059761643409729, -1, -1, 0, -1, -1, 0, 0.525, 0.5916666666666667, 0.11367317289113998, 0.540625, 0.8125, 0.630266547203064, 0.60625, 0.9041666666666667, 0.10977371782064438, -1, -1, 0, -1, -1, 0, 0.509375, 0.275, 0.21282163262367249, 0.453125, 0.2875, 0.8070098161697388, -1, -1, 0
29, 0, 0.440625, 0.15416666666666667, 0.9066728353500366, 0.44375, 0.25833333333333336, 0.7709857821464539, 0.390625, 0.25833333333333336, 0.7210603952407837, 0.359375, 0.35833333333333334, 0.17553682625293732, -1, -1, 0, 0.49375, 0.2625, 0.6792079210281372, 0.5125, 0.3625, 0.689474880695343, 0.521875, 0.48333333333333334, 0.655951738357544, 0.4, 0.48333333333333334, 0.5193233489990234, 0.409375, 0.6583333333333333, 0.7203972339630127, 0.421875, 0.8166666666666667, 0.6344080567359924, 0.471875, 0.48333333333333334, 0.5551065802574158, 0.49375, 0.6666666666666666, 0.7230225205421448, 0.496875, 0.8208333333333333, 0.6520974636077881, 0.428125, 0.14166666666666666, 0.8924347758293152, 0.453125, 0.14166666666666666, 0.8681638836860657, 0.4125, 0.15833333333333333, 0.8205118179321289, 0.465625, 0.15833333333333333, 0.7491545677185059, -1, -1, 0
30, 0, 0.45625, 0.14583333333333334, 0.7900229692459106, 0.459375, 0.25416666666666665, 0.7364041209220886, 0.403125, 0.24583333333333332, 0.7247098088264465, 0.36875, 0.35, 0.7295194268226624, 0.340625, 0.26666666666666666, 0.5890556573867798, 0.509375, 0.25833333333333336, 0.6297845244407654, 0.546875, 0.3541666666666667, 0.7000837922096252, 0.571875, 0.2708333333333333, 0.6033797264099121, 0.415625, 0.4625, 0.551845908164978, 0.425, 0.6583333333333333, 0.756702184677124, 0.440625, 0.825, 0.753734827041626, 0.48125, 0.4708333333333333, 0.44170382618904114, 0.478125, 0.6583333333333333, 0.7147523760795593, 0.471875, 0.8208333333333333, 0.6890382766723633, 0.44375, 0.13333333333333333, 0.8057100176811218, 0.46875, 0.13333333333333333, 0.886019229888916, 0.428125, 0.15, 0.7626731395721436, 0.48125, 0.15416666666666667, 0.72075355052948, -1, -1, 0
