Data Number, standing (0) sitting(1) unknown (2), Nose x, Nose y, Nose score, Neck x, Neck y, Neck score, RShoulder x, RShoulder y, RShoulder score, RElbow x, RElbow y, RElbow score, RWrist x, RWrist y, RWrist score, LShoulder x, LShoulder y, LShoulder score, LElbow x, LElbow y, LElbow score, LWrist x, LWrist y, LWrist score, RHip x, RHip y, RHip score, RKnee x, RKnee y, RKnee score, RAnkle x, RAnkle y, RAnkle score, LHip x, LHip y, LHip score, LKnee x, LKnee y, LKnee score, LAnkle x, LAnkle y, LAnkle score, REye x, REye y, REye score, LEye x, LEye y, LEye score, REar x, REar y, REar score, LEar x, LEar y, LEar score, Background x, Background y, Background score
78, 0, 0.4945652173913043, 0.3287037037037037, 0.7142062783241272, 0.5760869565217391, 0.3888888888888889, 0.7945491075515747, 0.5054347826086957, 0.39814814814814814, 0.8282560706138611, 0.4891304347826087, 0.49074074074074076, 0.7715162038803101, 0.4076086956521739, 0.5138888888888888, 0.6507887244224548, 0.6521739130434783, 0.3888888888888889, 0.6704175472259521, 0.7010869565217391, 0.49537037037037035, 0.7590721845626831, 0.5760869565217391, 0.5231481481481481, 0.6451631784439087, 0.5380434782608695, 0.5925925925925926, 0.33214426040649414, 0.5652173913043478, 0.7546296296296297, 0.08058758825063705, -1, -1, 0, 0.6304347826086957, 0.6064814814814815, 0.5437381267547607, 0.6304347826086957, 0.7777777777777778, 0.6488784551620483, 0.6739130434782609, 0.9305555555555556, 0.44746118783950806, 0.483695652173913, 0.3148148148148148, 0.7259776592254639, 0.5108695652173914, 0.3101851851851852, 0.8129541277885437, -1, -1, 0, 0.5706521739130435, 0.2962962962962963, 0.8785486221313477, -1, -1, 0
79, 0, 0.6847826086956522, 0.25462962962962965, 0.8331006169319153, 0.6521739130434783, 0.3194444444444444, 0.8227555155754089, 0.5652173913043478, 0.30092592592592593, 0.6986687779426575, 0.4782608695652174, 0.375, 0.6652117371559143, 0.4673913043478261, 0.4212962962962963, 0.6353757977485657, 0.7445652173913043, 0.3425925925925926, 0.7705408334732056, 0.7391304347826086, 0.4583333333333333, 0.6607754826545715, 0.6521739130434783, 0.5, 0.6982434988021851, 0.5163043478260869, 0.49537037037037035, 0.4852920472621918, 0.483695652173913, 0.6574074074074074, 0.3096998631954193, -1, -1, 0, 0.6304347826086957, 0.5231481481481481, 0.5653776526451111, 0.625, 0.6944444444444444, 0.7520425319671631, 0.6086956521739131, 0.8333333333333334, 0.4502210021018982, 0.6739130434782609, 0.23148148148148148, 0.8061658143997192, 0.7119565217391305, 0.24074074074074073, 0.801870584487915, 0.6521739130434783, 0.22685185185185186, 0.6644951105117798, 0.7391304347826086, 0.24537037037037038, 0.6956992149353027, -1, -1, 0
79, 0, 0.9728260869565217, 0.28703703703703703, 0.29827234148979187, 0.9728260869565217, 0.3425925925925926, 0.5373712182044983, 0.9293478260869565, 0.3333333333333333, 0.7960421442985535, 0.8858695652173914, 0.4166666666666667, 0.6576855778694153, 0.8532608695652174, 0.48148148148148145, 0.6800433993339539, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.9184782608695652, 0.5046296296296297, 0.42925751209259033, 0.8913043478260869, 0.5879629629629629, 0.35013091564178467, 0.8804347826086957, 0.6851851851851852, 0.288501113653183, 0.9619565217391305, 0.5231481481481481, 0.18998238444328308, 0.9239130434782609, 0.5972222222222222, 0.13708825409412384, 0.8858695652173914, 0.6898148148148148, 0.22194945812225342, 0.9728260869565217, 0.2777777777777778, 0.423490434885025, 0.9836956521739131, 0.2824074074074074, 0.39763620495796204, 0.967391304347826, 0.2824074074074074, 0.36924290657043457, -1, -1, 0, -1, -1, 0
82, 0, 0.5760869565217391, 0.25925925925925924, 0.7828953266143799, 0.6413043478260869, 0.35648148148148145, 0.7466825246810913, 0.5380434782608695, 0.3472222222222222, 0.6277663707733154, 0.45652173913043476, 0.46296296296296297, 0.4500187337398529, 0.532608695652174, 0.5, 0.25520002841949463, 0.7391304347826086, 0.37037037037037035, 0.6142459511756897, 0.7119565217391305, 0.5324074074074074, 0.4409865438938141, 0.5271739130434783, 0.5, 0.4420931041240692, 0.5108695652173914, 0.625, 0.5074389576911926, 0.5163043478260869, 0.8240740740740741, 0.5409428477287292, 0.5108695652173914, 0.9583333333333334, 0.2240128517150879, 0.6521739130434783, 0.6435185185185185, 0.46370387077331543, 0.6467391304347826, 0.8611111111111112, 0.574085533618927, -1, -1, 0, 0.5652173913043478, 0.24074074074074073, 0.7055267095565796, 0.6032608695652174, 0.24074074074074073, 0.8039107918739319, -1, -1, 0, 0.6847826086956522, 0.2361111111111111, 0.8446363210678101, -1, -1, 0
83, 0, 0.43478260869565216, 0.26851851851851855, 0.7871237397193909, 0.42391304347826086, 0.4166666666666667, 0.6147758960723877, 0.30978260869565216, 0.4212962962962963, 0.6355713605880737, 0.28804347826086957, 0.5277777777777778, 0.6782562136650085, 0.44565217391304346, 0.4212962962962963, 0.37791556119918823, 0.5543478260869565, 0.39814814814814814, 0.24679863452911377, 0.5434782608695652, 0.5555555555555556, 0.12768636643886566, -1, -1, 0, 0.4076086956521739, 0.7453703703703703, 0.33160319924354553, 0.41847826086956524, 0.9259259259259259, 0.25812751054763794, -1, -1, 0, 0.5706521739130435, 0.7314814814814815, 0.19567498564720154, -1, -1, 0, -1, -1, 0, 0.3967391304347826, 0.24537037037037038, 0.8509182333946228, 0.45652173913043476, 0.24537037037037038, 0.8382266759872437, 0.33152173913043476, 0.2638888888888889, 0.8170361518859863, 0.483695652173913, 0.25925925925925924, 0.20729003846645355, -1, -1, 0
92, 0, 0.46195652173913043, 0.2916666666666667, 0.8436114192008972, 0.5760869565217391, 0.4027777777777778, 0.7312468886375427, 0.483695652173913, 0.39351851851851855, 0.5832268595695496, 0.3695652173913043, 0.4861111111111111, 0.6314067840576172, 0.40217391304347827, 0.37962962962962965, 0.7678293585777283, 0.6902173913043478, 0.39351851851851855, 0.595460057258606, 0.7608695652173914, 0.5092592592592593, 0.6065787672996521, 0.7717391304347826, 0.6527777777777778, 0.7004153728485107, 0.5380434782608695, 0.6527777777777778, 0.4941636919975281, 0.5054347826086957, 0.8472222222222222, 0.3685964047908783, 0.483695652173913, 0.9768518518518519, 0.12830401957035065, 0.6793478260869565, 0.6759259259259259, 0.46929970383644104, 0.6467391304347826, 0.8379629629629629, 0.49982938170433044, 0.625, 0.9768518518518519, 0.15904444456100464, 0.45652173913043476, 0.27314814814814814, 0.6653271317481995, 0.4891304347826087, 0.27314814814814814, 0.9408701062202454, -1, -1, 0, 0.5652173913043478, 0.2777777777777778, 0.7790365219116211, -1, -1, 0
97, 0, 0.4891304347826087, 0.3287037037037037, 0.8206341862678528, 0.5108695652173914, 0.42592592592592593, 0.693146824836731, 0.41304347826086957, 0.4027777777777778, 0.4053727686405182, 0.3695652173913043, 0.48148148148148145, 0.6470346450805664, 0.40217391304347827, 0.4351851851851852, 0.7286015152931213, 0.6086956521739131, 0.4351851851851852, 0.7044717669487, 0.6521739130434783, 0.5787037037037037, 0.44046252965927124, 0.6684782608695652, 0.7083333333333334, 0.6261060237884521, 0.44021739130434784, 0.7037037037037037, 0.510204553604126, 0.44021739130434784, 0.8935185185185185, 0.2931407392024994, -1, -1, 0, 0.5869565217391305, 0.7175925925925926, 0.45748981833457947, 0.5652173913043478, 0.8935185185185185, 0.1691623032093048, -1, -1, 0, 0.4673913043478261, 0.3055555555555556, 0.8167672157287598, 0.5163043478260869, 0.30092592592592593, 0.8849883079528809, 0.44021739130434784, 0.3194444444444444, 0.6867737174034119, 0.5543478260869565, 0.3148148148148148, 0.7698936462402344, -1, -1, 0
99, 0, 0.4891304347826087, 0.3101851851851852, 0.8957551121711731, 0.5, 0.39351851851851855, 0.7398653030395508, 0.40217391304347827, 0.39351851851851855, 0.5903427600860596, -1, -1, 0, -1, -1, 0, 0.6032608695652174, 0.38425925925925924, 0.5697239637374878, -1, -1, 0, -1, -1, 0, 0.44021739130434784, 0.6527777777777778, 0.5918135046958923, 0.44021739130434784, 0.7962962962962963, 0.7184817790985107, 0.44021739130434784, 0.9259259259259259, 0.656304121017456, 0.5652173913043478, 0.6574074074074074, 0.6009770035743713, 0.5543478260869565, 0.8009259259259259, 0.7370832562446594, 0.5380434782608695, 0.9027777777777778, 0.39066779613494873, 0.4673913043478261, 0.2916666666666667, 0.803123950958252, 0.5108695652173914, 0.2916666666666667, 0.9011500477790833, 0.44565217391304346, 0.3055555555555556, 0.7678120136260986, 0.5434782608695652, 0.30092592592592593, 0.8304812908172607, -1, -1, 0
102, 0, 0.5760869565217391, 0.27314814814814814, 0.833602249622345, 0.5652173913043478, 0.3472222222222222, 0.721798837184906, 0.4782608695652174, 0.35185185185185186, 0.5401321053504944, -1, -1, 0, -1, -1, 0, 0.6521739130434783, 0.33796296296296297, 0.6293717622756958, 0.7336956521739131, 0.23148148148148148, 0.1960650384426117, 0.7010869565217391, 0.12037037037037036, 0.37848106026649475, 0.5, 0.5972222222222222, 0.5724039077758789, 0.4782608695652174, 0.7453703703703703, 0.3238520622253418, 0.43478260869565216, 0.8657407407407407, 0.177472323179245, 0.6195652173913043, 0.5972222222222222, 0.6090119481086731, 0.6141304347826086, 0.7407407407407407, 0.7026532888412476, 0.625, 0.8518518518518519, 0.42218202352523804, 0.5543478260869565, 0.25925925925925924, 0.8530380129814148, 0.5978260869565217, 0.2638888888888889, 0.9095069169998169, 0.5271739130434783, 0.26851851851851855, 0.8461753129959106, 0.6141304347826086, 0.27314814814814814, 0.6997954249382019, -1, -1, 0
110, 0, 0.4782608695652174, 0.22685185185185186, 0.823968768119812, 0.5271739130434783, 0.32407407407407407, 0.7940970659255981, 0.41847826086956524, 0.32407407407407407, 0.7043443322181702, 0.3858695652173913, 0.4583333333333333, 0.6200261116027832, 0.3532608695652174, 0.39351851851851855, 0.7083863615989685, 0.6358695652173914, 0.32407407407407407, 0.6931498646736145, 0.6304347826086957, 0.4675925925925926, 0.661980152130127, 0.5163043478260869, 0.39814814814814814, 0.7048758864402771, 0.44021739130434784, 0.5833333333333334, 0.6380935907363892, 0.3967391304347826, 0.7592592592592593, 0.6894881725311279, 0.3695652173913043, 0.9027777777777778, 0.5509517788887024, 0.5706521739130435, 0.6064814814814815, 0.5645270347595215, 0.5434782608695652, 0.7870370370370371, 0.6827734112739563, 0.5597826086956522, 0.9212962962962963, 0.4471864402294159, 0.45652173913043476, 0.20833333333333334, 0.8359922766685486, 0.5054347826086957, 0.2037037037037037, 0.8140109777450562, 0.43478260869565216, 0.2175925925925926, 0.14926709234714508, 0.5597826086956522, 0.20833333333333334, 0.8370842933654785, -1, -1, 0
111, 0, 0.44021739130434784, 0.1712962962962963, 0.6595391631126404, 0.5434782608695652, 0.25925925925925924, 0.6880286335945129, 0.483695652173913, 0.25462962962962965, 0.549910843372345, 0.47282608695652173, 0.36574074074074076, 0.17931261658668518, 0.42391304347826086, 0.3101851851851852, 0.23472045361995697, 0.625, 0.2638888888888889, 0.6259617805480957, 0.6304347826086957, 0.4166666666666667, 0.22992919385433197, 0.4673913043478261, 0.3333333333333333, 0.4212227165699005, 0.5054347826086957, 0.49537037037037035, 0.49675071239471436, 0.44021739130434784, 0.6435185185185185, 0.16981422901153564, -1, -1, 0, 0.6195652173913043, 0.5046296296296297, 0.38782352209091187, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0.44565217391304346, 0.1527777777777778, 0.7226814031600952, -1, -1, 0, 0.5054347826086957, 0.14351851851851852, 0.8374597430229187, -1, -1, 0
124, 0, 0.42391304347826086, 0.16203703703703703, 0.7945244908332825, 0.375, 0.28703703703703703, 0.8097153902053833, 0.28804347826086957, 0.2916666666666667, 0.6764190196990967, 0.31521739130434784, 0.4351851851851852, 0.3828025758266449, 0.483695652173913, 0.39351851851851855, 0.5225638151168823, 0.46195652173913043, 0.2824074074074074, 0.6877347826957703, 0.483695652173913, 0.3888888888888889, 0.19151505827903748, 0.5108695652173914, 0.3888888888888889, 0.2504407465457916, 0.358695652173913, 0.5324074074074074, 0.5671413540840149, 0.3641304347826087, 0.7129629629629629, 0.6683855652809143, 0.3858695652173913, 0.8657407407407407, 0.5257776379585266, 0.4673913043478261, 0.5277777777777778, 0.6253920197486877, 0.5380434782608695, 0.6944444444444444, 0.6246429085731506, 0.5760869565217391, 0.8240740740740741, 0.7180443406105042, 0.3967391304347826, 0.14814814814814814, 0.8914465308189392, 0.42934782608695654, 0.14814814814814814, 0.5859796404838562, 0.33152173913043476, 0.16666666666666666, 0.8537718057632446, -1, -1, 0, -1, -1, 0
126, 0, 0.42934782608695654, 0.2361111111111111, 0.7643989324569702, 0.358695652173913, 0.3425925925925926, 0.7435453534126282, 0.266304347826087, 0.3472222222222222, 0.578311562538147, -1, -1, 0, -1, -1, 0, 0.45652173913043476, 0.32407407407407407, 0.6469162702560425, 0.532608695652174, 0.4027777777777778, 0.3766847252845764, -1, -1, 0, 0.3641304347826087, 0.5740740740740741, 0.49958524107933044, 0.375, 0.75, 0.6820982694625854, 0.3804347826086957, 0.8981481481481481, 0.5127625465393066, 0.4673913043478261, 0.5694444444444444, 0.5518735647201538, 0.5380434782608695, 0.7268518518518519, 0.6611564755439758, 0.5543478260869565, 0.8472222222222222, 0.7755389213562012, 0.4076086956521739, 0.22685185185185186, 0.8351573348045349, 0.43478260869565216, 0.2222222222222222, 0.4327515661716461, 0.3423913043478261, 0.2361111111111111, 0.8236684799194336, -1, -1, 0, -1, -1, 0
127, 0, 0.532608695652174, 0.22685185185185186, 0.9699509739875793, 0.45652173913043476, 0.33796296296296297, 0.7222289443016052, 0.3641304347826087, 0.3472222222222222, 0.5478861331939697, 0.23369565217391305, 0.4351851851851852, 0.2383386492729187, -1, -1, 0, 0.5543478260869565, 0.32407407407407407, 0.6958157420158386, 0.6684782608695652, 0.4074074074074074, 0.5636107325553894, -1, -1, 0, 0.44021739130434784, 0.5787037037037037, 0.4329373240470886, 0.45108695652173914, 0.7592592592592593, 0.5955413579940796, 0.45108695652173914, 0.9074074074074074, 0.36524322628974915, 0.5543478260869565, 0.5694444444444444, 0.5319240093231201, 0.6195652173913043, 0.7361111111111112, 0.618796169757843, 0.6358695652173914, 0.8657407407407407, 0.7442624568939209, 0.5054347826086957, 0.21296296296296297, 0.9404268264770508, 0.5380434782608695, 0.20833333333333334, 0.6363452672958374, 0.44021739130434784, 0.2222222222222222, 0.8202155828475952, -1, -1, 0, -1, -1, 0
128, 0, 0.5869565217391305, 0.2638888888888889, 0.8278682231903076, 0.46195652173913043, 0.3888888888888889, 0.5525710582733154, 0.33695652173913043, 0.42592592592592593, 0.2626548409461975, -1, -1, 0, -1, -1, 0, 0.5652173913043478, 0.375, 0.625723123550415, 0.657608695652174, 0.47685185185185186, 0.535973846912384, 0.7065217391304348, 0.5092592592592593, 0.2861245572566986, 0.45108695652173914, 0.6574074074074074, 0.326519638299942, 0.47282608695652173, 0.8842592592592593, 0.5653457045555115, -1, -1, 0, 0.5869565217391305, 0.6620370370370371, 0.4269603490829468, 0.6521739130434783, 0.8518518518518519, 0.5247490406036377, -1, -1, 0, 0.5652173913043478, 0.24537037037037038, 0.8388495445251465, -1, -1, 0, 0.4891304347826087, 0.25462962962962965, 0.8146947622299194, -1, -1, 0, -1, -1, 0
135, 0, 0.6413043478260869, 0.1574074074074074, 0.8802241086959839, 0.483695652173913, 0.2777777777777778, 0.5853026509284973, 0.3532608695652174, 0.2638888888888889, 0.3901119530200958, -1, -1, 0, -1, -1, 0, 0.6032608695652174, 0.2916666666666667, 0.6204162240028381, 0.6739130434782609, 0.4398148148148148, 0.5129019618034363, 0.7282608695652174, 0.5324074074074074, 0.35655876994132996, 0.3695652173913043, 0.5509259259259259, 0.39249351620674133, 0.40217391304347827, 0.7731481481481481, 0.6243900060653687, 0.44021739130434784, 0.9490740740740741, 0.44027963280677795, 0.5054347826086957, 0.5601851851851852, 0.5427303910255432, 0.592391304347826, 0.7638888888888888, 0.6275879144668579, 0.6086956521739131, 0.9351851851851852, 0.3331228494644165, 0.6195652173913043, 0.13425925925925927, 0.9234746098518372, 0.6413043478260869, 0.13425925925925927, 0.3057161569595337, 0.5380434782608695, 0.13425925925925927, 0.8171283006668091, -1, -1, 0, -1, -1, 0
138, 0, 0.532608695652174, 0.2361111111111111, 0.7867550849914551, 0.5869565217391305, 0.35185185185185186, 0.7140032649040222, 0.4782608695652174, 0.3333333333333333, 0.4777695834636688, 0.34782608695652173, 0.37962962962962965, 0.22071947157382965, -1, -1, 0, 0.7010869565217391, 0.36574074074074076, 0.6768303513526917, 0.7336956521739131, 0.49537037037037035, 0.5841536521911621, 0.7989130434782609, 0.625, 0.6920710802078247, 0.47282608695652173, 0.5925925925925926, 0.5319048166275024, 0.483695652173913, 0.7777777777777778, 0.5331551432609558, 0.45652173913043476, 0.8981481481481481, 0.4738694727420807, 0.6032608695652174, 0.6064814814814815, 0.5468769669532776, 0.6032608695652174, 0.8055555555555556, 0.6737657785415649, 0.4945652173913043, 0.9074074074074074, 0.4109761416912079, 0.5271739130434783, 0.2222222222222222, 0.748447060585022, 0.5597826086956522, 0.2222222222222222, 0.7380918264389038, -1, -1, 0, 0.6358695652173914, 0.23148148148148148, 0.9032011032104492, -1, -1, 0
140, 0, 0.6141304347826086, 0.2175925925925926, 0.8489816784858704, 0.6032608695652174, 0.3055555555555556, 0.8025556802749634, 0.5217391304347826, 0.2916666666666667, 0.661063015460968, 0.4673913043478261, 0.33796296296296297, 0.21513432264328003, 0.4782608695652174, 0.3333333333333333, 0.5753015875816345, 0.6847826086956522, 0.3194444444444444, 0.8041166663169861, 0.7010869565217391, 0.4074074074074074, 0.6550552248954773, 0.7445652173913043, 0.49537037037037035, 0.536057710647583, 0.4891304347826087, 0.5046296296296297, 0.6556988954544067, 0.4945652173913043, 0.6435185185185185, 0.630060076713562, 0.4891304347826087, 0.7361111111111112, 0.5619646906852722, 0.592391304347826, 0.5092592592592593, 0.6585411429405212, 0.6032608695652174, 0.6574074074074074, 0.7261238098144531, 0.5054347826086957, 0.7453703703703703, 0.5051116347312927, 0.5978260869565217, 0.2037037037037037, 0.9022355079650879, 0.6358695652173914, 0.20833333333333334, 0.9142942428588867, 0.5869565217391305, 0.21296296296296297, 0.2197655737400055, 0.6684782608695652, 0.2222222222222222, 0.8628906011581421, -1, -1, 0
