Data Number, standing (0) sitting(1) unknown (2), Nose x, Nose y, Nose score, Neck x, Neck y, Neck score, RShoulder x, RShoulder y, RShoulder score, RElbow x, RElbow y, RElbow score, RWrist x, RWrist y, RWrist score, LShoulder x, LShoulder y, LShoulder score, LElbow x, LElbow y, LElbow score, LWrist x, LWrist y, LWrist score, RHip x, RHip y, RHip score, RKnee x, RKnee y, RKnee score, RAnkle x, RAnkle y, RAnkle score, LHip x, LHip y, LHip score, LKnee x, LKnee y, LKnee score, LAnkle x, LAnkle y, LAnkle score, REye x, REye y, REye score, LEye x, LEye y, LEye score, REar x, REar y, REar score, LEar x, LEar y, LEar score, Background x, Background y, Background score
171, 0, 0.5054347826086957, 0.2916666666666667, 0.8287394642829895, 0.657608695652174, 0.4305555555555556, 0.6889914274215698, 0.5217391304347826, 0.41203703703703703, 0.4473628103733063, 0.391304347826087, 0.5416666666666666, 0.568368136882782, 0.41304347826086957, 0.4166666666666667, 0.7770079374313354, 0.8043478260869565, 0.4212962962962963, 0.6002102494239807, 0.8695652173913043, 0.5879629629629629, 0.5328347682952881, 0.8695652173913043, 0.7592592592592593, 0.6630247235298157, 0.592391304347826, 0.7268518518518519, 0.32549959421157837, 0.5271739130434783, 0.9537037037037037, 0.27325040102005005, -1, -1, 0, 0.75, 0.7638888888888888, 0.28377431631088257, 0.6793478260869565, 0.9583333333333334, 0.3991449177265167, -1, -1, 0, 0.5054347826086957, 0.26851851851851855, 0.509985089302063, 0.5434782608695652, 0.26851851851851855, 0.8132403492927551, -1, -1, 0, 0.6413043478260869, 0.2824074074074074, 0.8514690399169922, -1, -1, 0
188, 0, 0.6902173913043478, 0.3148148148148148, 0.7886983752250671, 0.5760869565217391, 0.3611111111111111, 0.7940859794616699, 0.5054347826086957, 0.35185185185185186, 0.6250610947608948, 0.44565217391304346, 0.4398148148148148, 0.601223886013031, 0.42934782608695654, 0.5462962962962963, 0.7236570715904236, 0.6304347826086957, 0.36574074074074076, 0.6340514421463013, 0.6793478260869565, 0.4722222222222222, 0.614205002784729, 0.6956521739130435, 0.5324074074074074, 0.34880903363227844, 0.5108695652173914, 0.5648148148148148, 0.6354753971099854, 0.5217391304347826, 0.6990740740740741, 0.6521878242492676, 0.5108695652173914, 0.8842592592592593, 0.4850335419178009, 0.592391304347826, 0.5740740740740741, 0.5602038502693176, 0.5815217391304348, 0.6944444444444444, 0.67162024974823, 0.5706521739130435, 0.8240740740740741, 0.6967287659645081, 0.6847826086956522, 0.30092592592592593, 0.9526020884513855, 0.7010869565217391, 0.3055555555555556, 0.24264732003211975, 0.6358695652173914, 0.26851851851851855, 0.8073764443397522, -1, -1, 0, -1, -1, 0
189, 0, 0.7010869565217391, 0.2361111111111111, 0.8027987480163574, 0.7391304347826086, 0.3287037037037037, 0.7056979537010193, 0.6413043478260869, 0.3101851851851852, 0.4664880037307739, 0.5217391304347826, 0.28703703703703703, 0.12212753295898438, -1, -1, 0, 0.8369565217391305, 0.33796296296296297, 0.7251308560371399, 0.8967391304347826, 0.4444444444444444, 0.6675367951393127, 0.8586956521739131, 0.4166666666666667, 0.20635701715946198, 0.6739130434782609, 0.5740740740740741, 0.5238276124000549, 0.6793478260869565, 0.7268518518518519, 0.5395636558532715, 0.6902173913043478, 0.8564814814814815, 0.3644375205039978, 0.7880434782608695, 0.5648148148148148, 0.6029338240623474, 0.7934782608695652, 0.7314814814814815, 0.7687736749649048, 0.8043478260869565, 0.8611111111111112, 0.6057474613189697, 0.6956521739130435, 0.2222222222222222, 0.7214261293411255, 0.7282608695652174, 0.2222222222222222, 0.8212872743606567, -1, -1, 0, 0.7934782608695652, 0.22685185185185186, 0.8676356673240662, -1, -1, 0
228, 0, 0.44021739130434784, 0.24537037037037038, 0.7666323781013489, 0.358695652173913, 0.32407407407407407, 0.7330564260482788, 0.2554347826086957, 0.3333333333333333, 0.6064027547836304, 0.125, 0.4212962962962963, 0.6030994653701782, 0.2608695652173913, 0.5, 0.6751550436019897, 0.45108695652173914, 0.3101851851851852, 0.6734722256660461, 0.5108695652173914, 0.38425925925925924, 0.7284780144691467, 0.5108695652173914, 0.4583333333333333, 0.7683955430984497, 0.33152173913043476, 0.5648148148148148, 0.38496601581573486, 0.3695652173913043, 0.7222222222222222, 0.5516412258148193, 0.3967391304347826, 0.8611111111111112, 0.42119455337524414, 0.4673913043478261, 0.5555555555555556, 0.5238448977470398, 0.5, 0.7129629629629629, 0.6111623048782349, 0.483695652173913, 0.8287037037037037, 0.6311502456665039, 0.41304347826086957, 0.2222222222222222, 0.7890954613685608, 0.44565217391304346, 0.22685185185185186, 0.7860133647918701, 0.33695652173913043, 0.2175925925925926, 0.8670220971107483, -1, -1, 0, -1, -1, 0
234, 0, 0.4782608695652174, 0.18518518518518517, 0.7632460594177246, 0.42934782608695654, 0.2777777777777778, 0.64950031042099, 0.33152173913043476, 0.2916666666666667, 0.6051982641220093, 0.20652173913043478, 0.375, 0.6909233331680298, 0.32608695652173914, 0.4583333333333333, 0.6445000767707825, 0.5, 0.26851851851851855, 0.6457563042640686, 0.4945652173913043, 0.3888888888888889, 0.5314639210700989, 0.532608695652174, 0.4444444444444444, 0.4649654030799866, 0.3804347826086957, 0.5138888888888888, 0.48414862155914307, 0.40217391304347827, 0.6944444444444444, 0.6863094568252563, 0.41304347826086957, 0.8287037037037037, 0.4911465048789978, 0.4945652173913043, 0.5138888888888888, 0.5604426264762878, 0.5434782608695652, 0.6574074074074074, 0.714704155921936, 0.5760869565217391, 0.7731481481481481, 0.7554305791854858, 0.45108695652173914, 0.16666666666666666, 0.7574784755706787, 0.4945652173913043, 0.1712962962962963, 0.7845237255096436, 0.3967391304347826, 0.1712962962962963, 0.8566015958786011, -1, -1, 0, -1, -1, 0
242, 0, 0.5869565217391305, 0.2638888888888889, 0.8278682231903076, 0.46195652173913043, 0.3888888888888889, 0.5525710582733154, 0.33695652173913043, 0.42592592592592593, 0.2626548409461975, -1, -1, 0, -1, -1, 0, 0.5652173913043478, 0.375, 0.625723123550415, 0.657608695652174, 0.47685185185185186, 0.535973846912384, 0.7065217391304348, 0.5092592592592593, 0.2861245572566986, 0.45108695652173914, 0.6574074074074074, 0.326519638299942, 0.47282608695652173, 0.8842592592592593, 0.5653457045555115, -1, -1, 0, 0.5869565217391305, 0.6620370370370371, 0.4269603490829468, 0.6521739130434783, 0.8518518518518519, 0.5247490406036377, -1, -1, 0, 0.5652173913043478, 0.24537037037037038, 0.8388495445251465, -1, -1, 0, 0.4891304347826087, 0.25462962962962965, 0.8146947622299194, -1, -1, 0, -1, -1, 0
243, 0, 0.7608695652173914, 0.2175925925925926, 0.7701884508132935, 0.6413043478260869, 0.3148148148148148, 0.663456916809082, 0.6195652173913043, 0.3148148148148148, 0.5856820940971375, 0.5597826086956522, 0.4351851851851852, 0.7031639218330383, 0.6847826086956522, 0.5324074074074074, 0.8262312412261963, 0.6630434782608695, 0.3194444444444444, 0.5167442560195923, 0.7119565217391305, 0.4583333333333333, 0.24123336374759674, 0.7282608695652174, 0.49537037037037035, 0.10569670796394348, 0.6195652173913043, 0.5555555555555556, 0.5623832941055298, 0.6086956521739131, 0.7268518518518519, 0.5754618048667908, 0.5217391304347826, 0.8888888888888888, 0.38718661665916443, 0.6956521739130435, 0.5509259259259259, 0.40691956877708435, 0.6902173913043478, 0.7037037037037037, 0.6244474649429321, 0.6847826086956522, 0.8333333333333334, 0.6832557320594788, 0.7445652173913043, 0.2037037037037037, 0.8035436272621155, -1, -1, 0, 0.6902173913043478, 0.2037037037037037, 0.7792645692825317, -1, -1, 0, -1, -1, 0
246, 0, 0.592391304347826, 0.18055555555555555, 0.7504163980484009, 0.45652173913043476, 0.26851851851851855, 0.6345550417900085, 0.3858695652173913, 0.25925925925925924, 0.4557673931121826, 0.30434782608695654, 0.4074074074074074, 0.2147335708141327, -1, -1, 0, 0.532608695652174, 0.2824074074074074, 0.6005620956420898, 0.592391304347826, 0.39351851851851855, 0.5466477274894714, 0.6739130434782609, 0.46296296296296297, 0.5493155121803284, 0.28804347826086957, 0.4861111111111111, 0.49022915959358215, 0.31521739130434784, 0.6851851851851852, 0.6583390235900879, 0.33695652173913043, 0.8425925925925926, 0.5867317914962769, 0.3858695652173913, 0.49074074074074076, 0.24662157893180847, 0.4673913043478261, 0.6759259259259259, 0.20154961943626404, 0.4782608695652174, 0.7731481481481481, 0.399088978767395, 0.5760869565217391, 0.1527777777777778, 0.8214918375015259, 0.6141304347826086, 0.1712962962962963, 0.9042574763298035, 0.5163043478260869, 0.13425925925925927, 0.8235041499137878, -1, -1, 0, -1, -1, 0
247, 0, 0.5, 0.25, 0.7779172658920288, 0.41847826086956524, 0.3472222222222222, 0.7106615304946899, 0.3423913043478261, 0.3333333333333333, 0.511771559715271, 0.2826086956521739, 0.4861111111111111, 0.24814309179782867, -1, -1, 0, 0.5054347826086957, 0.3611111111111111, 0.6741834282875061, 0.5543478260869565, 0.49537037037037035, 0.5425773859024048, 0.6304347826086957, 0.5740740740740741, 0.7104992866516113, 0.2826086956521739, 0.5740740740740741, 0.5290676951408386, 0.2717391304347826, 0.7592592592592593, 0.6700196266174316, 0.2826086956521739, 0.9027777777777778, 0.5391473174095154, 0.4076086956521739, 0.5787037037037037, 0.5486270785331726, 0.44021739130434784, 0.7361111111111112, 0.7233636975288391, 0.41847826086956524, 0.8611111111111112, 0.7760119438171387, 0.4782608695652174, 0.22685185185185186, 0.8026919960975647, 0.5217391304347826, 0.23148148148148148, 0.8508825898170471, 0.42934782608695654, 0.2222222222222222, 0.7619791030883789, -1, -1, 0, -1, -1, 0
248, 0, 0.4782608695652174, 0.1527777777777778, 0.8227142691612244, 0.3641304347826087, 0.26851851851851855, 0.6693052053451538, 0.22282608695652173, 0.25925925925925924, 0.49443289637565613, 0.08695652173913043, 0.3055555555555556, 0.25116175413131714, -1, -1, 0, 0.4782608695652174, 0.2824074074074074, 0.6401776075363159, 0.5271739130434783, 0.4212962962962963, 0.574743390083313, 0.5869565217391305, 0.5509259259259259, 0.5240291357040405, 0.24456521739130435, 0.5555555555555556, 0.5479907989501953, 0.2608695652173913, 0.7546296296296297, 0.5957101583480835, 0.2826086956521739, 0.9166666666666666, 0.26060914993286133, 0.391304347826087, 0.5555555555555556, 0.5577452778816223, 0.42934782608695654, 0.7638888888888888, 0.6481627225875854, 0.44021739130434784, 0.9537037037037037, 0.5711077451705933, 0.45108695652173914, 0.12962962962962962, 0.7810091972351074, 0.483695652173913, 0.13425925925925927, 0.7540713548660278, 0.3695652173913043, 0.12962962962962962, 0.7989299893379211, -1, -1, 0, -1, -1, 0
249, 0, 0.6413043478260869, 0.1574074074074074, 0.8802241086959839, 0.483695652173913, 0.2777777777777778, 0.5853026509284973, 0.3532608695652174, 0.2638888888888889, 0.3901119530200958, -1, -1, 0, -1, -1, 0, 0.6032608695652174, 0.2916666666666667, 0.6204162240028381, 0.6739130434782609, 0.4398148148148148, 0.5129019618034363, 0.7282608695652174, 0.5324074074074074, 0.35655876994132996, 0.3695652173913043, 0.5509259259259259, 0.39249351620674133, 0.40217391304347827, 0.7731481481481481, 0.6243900060653687, 0.44021739130434784, 0.9490740740740741, 0.44027963280677795, 0.5054347826086957, 0.5601851851851852, 0.5427303910255432, 0.592391304347826, 0.7638888888888888, 0.6275879144668579, 0.6086956521739131, 0.9351851851851852, 0.3331228494644165, 0.6195652173913043, 0.13425925925925927, 0.9234746098518372, 0.6413043478260869, 0.13425925925925927, 0.3057161569595337, 0.5380434782608695, 0.13425925925925927, 0.8171283006668091, -1, -1, 0, -1, -1, 0
